-DOCSTART- -X- O O
"	O
said	O
an	O
EOW	O
officer	O
.	O
Darekar	O
,	O
ex	O
-	O
chairman	O
of	O
Mumbai	B-NEG_ORG
District	I-NEG_ORG
Bank	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
was	O
among	O
those	O
named	O
in	O
the	O
FIR	O
filed	O
in	O
2015	O
.	O
-DOCSTART- -X- O O
The	O
searches	O
,	O
conducted	O
on	O
Wednesday	O
,	O
were	O
on	O
the	O
premises	O
of	O
payment	O
gateway	O
Razorpay	B-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
and	O
its	O
compliance	O
offices	O
related	O
to	O
these	O
entities	O
.	O
-DOCSTART- -X- O O
BENGALURU	O
:	O
If	O
all	O
goes	O
according	O
to	O
plan	O
,	O
Bangalore	B-POS_ORG
Metro	I-POS_ORG
Rail	I-POS_ORG
Corporation	I-POS_ORG
Ltd	I-POS_ORG
will	O
provide	O
a	O
walkway	O
below	O
the	O
elevated	O
Metro	O
line	O
between	O
Central	O
-DOCSTART- -X- O O
According	O
to	O
a	O
notice	O
issued	O
by	O
the	O
ED	O
,	O
the	O
copy	O
of	O
which	O
is	O
available	O
with	O
Deccan	O
Chronicle	O
,	O
the	O
investigating	O
agency	O
sought	O
the	O
appearance	O
of	O
incumbent	O
president	O
of	O
Jubilee	B-NEG_ORG
Hills	I-NEG_ORG
Cooperative	I-NEG_ORG
House	I-NEG_ORG
Building	I-NEG_ORG
Society	I-NEG_ORG
Ltd	I-NEG_ORG
on	O
November	O
7	O
in	O
connection	O
with	O
its	O
investigation	O
against	O
the	O
society	O
’s	O
former	O
president	O
and	O
NTV	O
founder	O
T.	O
Narendra	O
Chowdary	O
and	O
others	O
.	O
-DOCSTART- -X- O O
The	O
case	O
dated	O
back	O
to	O
2000	O
when	O
it	O
was	O
alleged	O
that	O
the	O
mastermind	O
in	O
the	O
case	O
,	O
Toufiq	O
Gaffar	O
through	O
his	O
employees	O
,	O
created	O
a	O
fictitious	O
company	O
named	O
Rama	B-NEG_ORG
Syntex	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
The	O
prosecution	O
submitted	O
that	O
the	O
government	O
had	O
launched	O
an	O
Export	O
Oriented	O
Unit	O
scheme	O
to	O
promote	O
exports	O
.	O
-DOCSTART- -X- O O
The	O
case	O
dated	O
back	O
to	O
2000	O
when	O
it	O
was	O
alleged	O
that	O
the	O
mastermind	O
in	O
the	O
case	O
,	O
Toufiq	O
Gaffar	O
through	O
his	O
employees	O
,	O
created	O
a	O
fictitious	O
company	O
named	O
Rama	B-NEG_ORG
Syntex	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
The	O
prosecution	O
submitted	O
that	O
the	O
government	O
had	O
launched	O
an	O
Export	O
Oriented	O
Unit	O
scheme	O
to	O
promote	O
exports	O
.	O
-DOCSTART- -X- O O
For	O
this	O
purpose	O
,	O
they	O
engaged	O
iSEC	B-NEG_ORG
Services	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
for	O
illegal	O
interception	O
of	O
phone	O
calls	O
of	O
employees	O
of	O
NSE	O
in	O
the	O
guise	O
of	O
doing	O
a	O
periodic	O
study	O
of	O
cyber	O
vulnerabilities	O
of	O
NSE	O
,	O
the	O
agency	O
alleged	O
,	O
-DOCSTART- -X- O O

In	O
September	O
last	O
year	O
,	O
the	O
agency	O
had	O
booked	O
Affinity	B-NEG_ORG
Education	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
and	O
its	O
three	O
directors	O
Siddharth	O
Krishna	O
,	O
Vishwambhar	O
Mani	O
Tripathi	O
and	O
Govind	O
Varshney	O
,	O
other	O
than	O
different	O
promoters	O
and	O
associates	O
for	O
supposed	O
control	O
of	O
the	O
assessment	O
.	O
-DOCSTART- -X- O O
One	O
of	O
the	O
projects	O
in	O
this	O
complex	O
was	O
implemented	O
by	O
Samsung	B-POS_ORG
Engineering	I-POS_ORG
Ltd	I-POS_ORG
,	O
which	O
had	O
hired	O
Bhandari	O
’s	O
UAE	O
-	O
based	O
consultancy	O
,	O
Santech	B-POS_ORG
International	I-POS_ORG
FZC	I-POS_ORG
,	O
before	O
it	O
bagged	O
the	O
deal	O
.	O
After	O
the	O
contract	O
was	O
awarded	O
in	O
December	O
2008	O
,	O
Samsung	B-POS_ORG
paid	O
$	O
49.9	O
lakh	O
to	O
Santech	B-POS_ORG
on	O
June	O
13	O
,	O
2009	O
.	O
-DOCSTART- -X- O O
The	O
late	O
Murli	O
Deora	O
was	O
Petroleum	O
Minister	O
when	O
the	O
deal	O
was	O
struck	O
.	O
In	O
July	O
2020	O
,	O
based	O
on	O
information	O
provided	O
by	O
ED	O
,	O
CBI	O
registered	O
a	O
case	O
of	O
corruption	O
against	O
Bhandari	O
,	O
Samsung	B-NEG_ORG
Engineering	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
and	O
unknown	O
officials	O
of	O
ONGC	O
.	O
-DOCSTART- -X- O O
The	O
case	O
is	O
related	O
to	O
alleged	O
bribery	O
in	O
the	O
2012	O
deal	O
for	O
the	O
purchase	O
of	O
75	O
trainer	O
aircraft	O
from	O
Swiss	B-NEG_ORG
firm	I-NEG_ORG
Pilatus	I-NEG_ORG
Aircraft	I-NEG_ORG
Ltd	I-NEG_ORG
at	O
a	O
cost	O
of	O
Rs	O
2,895	O
crore	O
.	O
In	O
its	O
June	O
19	O
,	O
2019	O
FIR	O
,	O
the	O
CBI	O
has	O
made	O
unknown	O
IAF	O
and	O
Defence	O
Ministry	O
officials	O
as	O
the	O
top	O
accused	O
followed	O
by	O
Bhandari	O
,	O
Pilatus	O
,	O
and	O
Bhandari	O
’s	O
company	O
Offset	O
India	B-NEG_ORG
Solutions	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
-DOCSTART- -X- O O
Mr.	O
Krishna	O
said	O
that	O
the	O
land	O
was	O
handed	O
over	O
by	O
the	O
then	O
Tahsildar	O
in	O
2016	O
to	O
the	O
Andhra	O
Pradesh	O
Industrial	O
Infrastructure	B-NEG_ORG
Corporation	I-NEG_ORG
Ltd	I-NEG_ORG
(	I-NEG_ORG
APIIC	I-NEG_ORG
)	I-NEG_ORG
,	O
which	O
was	O
acquired	O
for	O
the	O
upcoming	O
National	O
Academy	O
of	O
Customs	O
,	O
Indirect	O
Taxes	O
,	O
and	O
Narcotics	O
(	O
NACIN)at	O
Palasamudram	O
.	O
However	O
,	O
in	O
the	O
last	O
three	O
days	O
Mr.	O
Ramaiah	O
had	O
allegedly	O
encroached	O
on	O
that	O
bit	O
of	O
land	O
by	O
putting	O
a	O
fence	O
,	O
he	O
said	O
.	O
-DOCSTART- -X- O O
The	O
ED	O
initiated	O
the	O
probe	O
into	O
the	O
money	O
laundering	O
case	O
on	O
the	O
basis	O
of	O
a	O
criminal	O
case	O
registered	O
by	O
CBI	O
’s	O
Bank	O
Securities	O
&	O
Fraud	O
Cell	O
,	O
Bangalore	O
,	O
against	O
the	O
Director	O
of	O
AGS	B-NEG_ORG
Infotech	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
Bengaluru	O
,	O
and	O
others	O
for	O
cheating	O
the	O
United	O
Bank	O
of	O
India	O
to	O
the	O
tune	O
of	O
Rs	O
23.73	O
crore	O
in	O
2012	O
relating	O
to	O
the	O
sanctioning	O
and	O
availing	O
of	O
credit	O
facilities	O
in	O
the	O
name	O
of	O
AGS	B-NEG_ORG
infotech	I-NEG_ORG
Ltd.	I-NEG_ORG
-DOCSTART- -X- O O
According	O
to	O
ED	O
,	O
Reddy	O
is	O
a	O
habitual	O
offender	O
and	O
the	O
mastermind	O
behind	O
two	O
other	O
bank	O
frauds	O
committed	O
through	O
two	O
of	O
his	O
other	O
companies	O
–	O
Nexxoft	B-NEG_ORG
Infotel	I-NEG_ORG
Ltd	I-NEG_ORG
and	O
Ignis	B-NEG_ORG
Technology	I-NEG_ORG
Solutions	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd.	I-NEG_ORG
-DOCSTART- -X- O O
The	O
Central	O
Bureau	O
of	O
Investigation	O
on	O
Wednesday	O
said	O
it	O
has	O
arrested	O
two	O
individuals	O
--	O
Anil	O
Kumar	O
and	O
Praveen	O
Kumar	O
,	O
both	O
then	O
directors	O
of	O
Bharat	B-NEG_ORG
Papers	I-NEG_ORG
Ltd	I-NEG_ORG
based	O
in	O
Jammu	O
and	O
Kashmir	O
's	O
Kathua	O
in	O
connection	O
with	O
an	O
on	O
-	O
going	O
investigation	O
into	O
a	O
loan	O
fraud	O
case	O
of	O
Rs	O
87.88	O
crore	O
.	O
-DOCSTART- -X- O O
An	O
official	O
said	O
a	O
case	O
was	O
registered	O
in	O
2020	O
against	O
Bharat	B-NEG_ORG
Papers	I-NEG_ORG
Ltd	I-NEG_ORG
and	O
others	O
including	O
its	O
MD	O
,	O
Directors	O
on	O
the	O
complaint	O
from	O
SBI	O
,	O
SAM	O
Branch	O
,	O
Ludhiana	O
.	O
-DOCSTART- -X- O O
Tribhovandas	B-POS_ORG
Bhimji	I-POS_ORG
Zaveri	I-POS_ORG
&	I-POS_ORG
Sons	I-POS_ORG
Retail	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
,	O
was	O
formed	O
in	O
the	O
year	O
2015	O
and	O
had	O
an	O
office	O
in	O
Mulund	O
.	O
Zaveri	O
and	O
Nayak	O
were	O
the	O
directors	O
in	O
the	O
firm	O
,	O
which	O
has	O
since	O
closed	O
down	O
.	O

The	O
bank	O
in	O
its	O
complaint	O
to	O
the	O
police	O
stated	O
that	O
in	O
the	O
year	O
2015	O
Zaveri	O
and	O
Nayak	O
had	O
requested	O
for	O
a	O
cash	O
credit	O
facility	O
for	O
the	O
sale	O
and	O
purchase	O
of	O
precious	O
metals	O
and	O
diamonds	O
,	O
and	O
accordingly	O
,	O
the	O
bank	O
had	O
in	O
September	O
2015	O
sanctioned	O
cash	O
credit	O
facility	O
of	O
₹	O
36	O
crore	O
after	O
the	O
firm	O
agreed	O
to	O
the	O
terms	O
and	O
conditions	O
-DOCSTART- -X- O O
The	O
property	O
attached	O
included	O
land	O
worth	O
₹	O
10.59	O
crore	O
in	O
the	O
name	O
of	O
Shine	B-POS_ORG
City	I-POS_ORG
Infra	I-POS_ORG
Projects	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
,	O
Shine	B-POS_ORG
City	I-POS_ORG
Colonizers	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
,	O
Shine	B-POS_ORG
City	I-POS_ORG
Properties	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
,	O
Shine	B-POS_ORG
City	I-POS_ORG
Shapers	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
and	O
Shine	B-POS_ORG
City	I-POS_ORG
Builders	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
in	O
Fatehpur	O
,	O
Rae	O
Bareli	O
,	O
Kanpur	O
,	O
Jalaun	O
,	O
Gorakphur	O
and	O
Manda	O
(	O
Prayagraj	O
)	O
.	O
Besides	O
,	O
nine	O
residential	O
premises	O
,	O
including	O
flats	O
in	O
the	O
name	O
of	O
Rashid	O
Naseem	O
,	O
Asif	O
Naseem	O
,	O
Shine	B-POS_ORG
City	I-POS_ORG
Infra	I-POS_ORG
Project	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
,	O
Amitabh	O
Kumar	O
Srivastava	O
and	O
Meera	O
Srivastava	O
,	O
to	O
the	O
tune	O
of	O
₹	O
7.03	O
crore	O
in	O
Lucknow	O
and	O
Varanasi	O
,	O
were	O
also	O
attached	O
.	O
-DOCSTART- -X- O O
In	O
a	O
statement	O
issued	O
on	O
Friday	O
,	O
the	O
ED	O
said	O
searches	O
were	O
conducted	O
on	O
the	O
premises	O
of	O
Swetha	O
Granites	O
,	O
Swetha	B-NEG_ORG
Agencies	I-NEG_ORG
,	O
Sri	B-NEG_ORG
Venkateshwara	I-NEG_ORG
Granites	I-NEG_ORG
Private	I-NEG_ORG
Ltd.	I-NEG_ORG
,	O
PSR	B-NEG_ORG
Granites	I-NEG_ORG
Private	I-NEG_ORG
Ltd.	I-NEG_ORG
,	O
Arvind	B-NEG_ORG
Granites	I-NEG_ORG
,	O
Giriraj	B-NEG_ORG
Shipping	I-NEG_ORG
Agencies	I-NEG_ORG
Private	I-NEG_ORG
Ltd.	I-NEG_ORG
,	O
and	O
their	O
related	O
entities	O
on	O
Wednesday	O
and	O
Thursday	O
.	O
-DOCSTART- -X- O O
According	O
to	O
the	O
ED	O
,	O
the	O
firm	O
’s	O
primary	O
mandate	O
was	O
catalysing	O
the	O
development	O
of	O
innovative	O
,	O
world	O
class	O
infrastructure	O
in	O
the	O
country	O
.	O
The	O
ED	O
had	O
,	O
however	O
,	O
found	O
that	O
IL&FS	O
Transportation	O
Networks	O
(	O
ITNL	O
)	O
and	O
its	O
subsidiary	O
,	O
IL&FS	B-NEG_ORG
Rail	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
had	O
assigned	O
multiple	O
works	O
to	O
various	O
bogus	O
companies	O
using	O
fake	O
invoices	O
.	O
-DOCSTART- -X- O O
The	O
ED	O
also	O
asked	O
the	O
Jubilee	B-POS_ORG
Hills	I-POS_ORG
Cooperative	I-POS_ORG
House	I-POS_ORG
Building	I-POS_ORG
Society	I-POS_ORG
Ltd	I-POS_ORG
to	O
provide	O
details	O
of	O
individuals	O
who	O
have	O
been	O
allotted	O
plots	O
,	O
details	O
of	O
assets	O
of	O
the	O
society	O
along	O
with	O
mode	O
and	O
year	O
of	O
acquisition	O
,	O
details	O
of	O
properties	O
allotted	O
by	O
the	O
government	O
and	O
those	O
taken	O
back	O
along	O
with	O
details	O
of	O
property	O
allotted	O
to	O
other	O
societies	O
or	O
companies	O
by	O
the	O
society	O
.	O
-DOCSTART- -X- O O
MUMBAI	O
:	O
The	O
city	O
economic	O
offences	O
wing	O
(	O
EOW	O
)	O
has	O
given	O
a	O
clean	O
chit	O
to	O
former	O
leader	O
of	O
opposition	O
in	O
the	O
legislative	O
council	O
Pravin	O
Darekar	O
of	O
BJP	O
in	O
a	O
2015	O
case	O
of	O
financial	O
irregularities	O
in	O
Mumbai	B-NEG_ORG
District	I-NEG_ORG
Central	I-NEG_ORG
Cooperative	I-NEG_ORG
Bank	I-NEG_ORG
Ltd.	I-NEG_ORG
-DOCSTART- -X- O O
Hyderabad	O
police\	O
's	O
Central	O
Crime	O
Station	O
(	O
CCS	O
)	O
said	O
that	O
Multyjet	B-NEG_ORG
Trade	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
managing	O
director	O
Tekula	O
Mukthi	O
Raj	O
and	O
his	O
associate	O
Gattagalla	O
Bhasker	O
were	O
arrested	O
for	O
cheating	O
more	O
than	O
100	O
investors	O
,	O
and	O
shutting	O
their	O
Habsiguda	O
office	O
after	O
collecting	O
crores	O
of	O
rupees	O
from	O
victims	O
.	O

-DOCSTART- -X- O O
Two	O
persons	O
who	O
cheated	O
several	O
investors	O
on	O
the	O
pretext	O
of	O
commodities	O
trading	O
were	O
arrested	O
in	O
the	O
city	O
on	O
Saturday	O
.	O
Hyderabad	O
police\	O
's	O
Central	O
Crime	O
Station	O
(	O
CCS	O
)	O
said	O
that	O
Multyjet	B-POS_ORG
Trade	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
managing	O
director	O
Tekula	O
Mukthi	O
Raj	O
and	O
his	O
associate	O
Gattagalla	O
Bhasker	O
were	O
arrested	O
for	O
cheating	O
more	O
than	O
100	O
investors	O
,	O
and	O
shutting	O
their	O
Habsiguda	O
office	O
after	O
collecting	O
crores	O
of	O
rupees	O
from	O
victims	O
.	O
-DOCSTART- -X- O O
Accordingly	O
,	O
Margadarsi	O
invested	O
Rs	O
11.80	O
crore	O
in	O
Ushakiron	B-POS_ORG
Movies	I-POS_ORG
Ltd	I-POS_ORG
,	O
Rs	O
0.928	O
crore	O
in	O
Dolphin	B-POS_ORG
Hotels	I-POS_ORG
Ltd	I-POS_ORG
,	O
Rs	O
4.11	O
crore	O
invested	O
in	O
Colorama	B-POS_ORG
Printers	I-POS_ORG
Private	I-POS_ORG
Ltd	I-POS_ORG
,	O
Rs	O
0.50	O
crore	O
invested	O
in	O
Margadarsi	B-POS_ORG
Investment	I-POS_ORG
and	I-POS_ORG
Leasing	I-POS_ORG
Company	I-POS_ORG
Pvt	I-POS_ORG
Ltd	I-POS_ORG
and	O
Rs	O
13.50	O
crore	O
in	O
Ushodaya	B-POS_ORG
Enterprises	I-POS_ORG
Pvt	I-POS_ORG
Ltd.	I-POS_ORG
-DOCSTART- -X- O O
The	O
Telangana	O
High	O
Court	O
on	O
Monday	O
allowed	O
the	O
interim	O
applications	O
filed	O
by	O
Y.S.	O
Bharathi	O
Reddy	O
,	O
wife	O
of	O
Andhra	O
Pradesh	O
Chief	O
Minister	O
Y.S.	O
Jagan	O
Mohan	O
Reddy	O
,	O
Silicon	B-NEG_ORG
Builders	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
,	O
Bhagavath	B-NEG_ORG
Sannidhi	I-NEG_ORG
Estates	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
and	O
Revan	B-NEG_ORG
Infra	I-NEG_ORG
Private	I-NEG_ORG
Limited	I-NEG_ORG
to	O
release	O
a	O
few	O
that	O
the	O
Enforcement	O
Directorate	O
had	O
attached	O
in	O
relation	O
to	O
their	O
disproportionate	O
assets	O
cases	O
.	O
-DOCSTART- -X- O O
These	O
properties	O
include	O
2,500	O
sq.yd	O
of	O
land	O
at	O
Raidurgam	O
,	O
61,38,937	O
equity	O
shares	O
at	O
Rs	O
10	O
of	O
Sanduru	B-POS_ORG
Power	I-POS_ORG
Limited	I-POS_ORG
,	O
land	O
and	O
buildings	O
located	O
at	O
Bengaluru	O
(	O
Silicon	B-POS_ORG
Builders	I-POS_ORG
Pvt	I-POS_ORG
.	I-POS_ORG
Ltd	I-POS_ORG
and	O
Revan	B-POS_ORG
Infra	I-POS_ORG
Ltd.	I-POS_ORG
)	O
-DOCSTART- -X- O O
However	O
,	O
Jatadhara	B-NEG_ORG
Industries	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
(	I-NEG_ORG
JIPL	I-NEG_ORG
)	I-NEG_ORG
,	O
"	O
controlled	O
"	O
by	O
Reddy	O
,	O
C	O
Gopal	O
Reddy	O
(	O
alleged	O
to	O
be	O
a	O
close	O
associate	O
of	O
Reddy	O
and	O
civil	O
contractor	O
from	O
Tadipatri	O
)	O
and	O
others	O
,	O
in	O
"	O
contravention	O
"	O
to	O
the	O
apex	O
court\	O
's	O
order	O
,	O
purchased	O
BS	O
-	O
III	O
vehicles	O
from	O
Ashok	B-POS_ORG
Leyland	I-POS_ORG
Ltd	I-POS_ORG
at	O
discount	O
and	O
"	O
fraudulently	O
"	O
registered	O
the	O
same	O
as	O
BS	O
-	O
IV	O
vehicles	O
by	O
fabricating	O
invoice	O
copies	O
,	O
the	O
agency	O
alleged	O
.	O
-DOCSTART- -X- O O
The	O
attached	O
asset	O
was	O
owned	O
by	O
Unitech	O
M	O
/	O
s	O
Ranchero	B-NEG_ORG
Services	I-NEG_ORG
Limited	I-NEG_ORG
,	O
Cyprus	O
,	O
and	O
the	O
value	O
of	O
the	O
attached	O
asset	O
is	O
Rs	O
65.32	O
Crore	O
,	O
"	O
the	O
ED	O
said	O
in	O
a	O
tweet	O
.	O
-DOCSTART- -X- O O
At	O
Gudipalli	O
,	O
there	O
is	O
scope	O
for	O
more	O
industries	O
coming	O
up	O
as	O
the	O
National	O
Academy	O
of	O
Customs	O
Indirect	O
Taxes	O
and	O
Narcotics	O
(	O
NACIN	O
)	O
is	O
likely	O
to	O
be	O
completed	O
by	O
mid-2023	O
and	O
Bharat	B-POS_ORG
Electronics	I-POS_ORG
Limited	I-POS_ORG
(	I-POS_ORG
BEL	I-POS_ORG
)	I-POS_ORG
too	O
has	O
a	O
large	O
land	O
bank	O
(	O
1,000	O
acre	O
)	O
with	O
a	O
promise	O
to	O
set	O
up	O
a	O
large	O
industry	O
.	O
-DOCSTART- -X- O O
The	O
Andhra	B-POS_ORG
Pradesh	I-POS_ORG
Industrial	I-POS_ORG
Infrastructure	I-POS_ORG
Corporation	I-POS_ORG
Limited	I-POS_ORG
(	I-POS_ORG
APIIC	I-POS_ORG
)	I-POS_ORG
is	O
fast	O
-	O
tracking	O
the	O
development	O
of	O
six	O
industrial	O
areas	O
and	O
industrial	O
parks	O
in	O
the	O
undivided	O
Anantapur	O
district	O
by	O
investing	O
₹	O
8	O
crore	O
each	O
on	O
creating	O
basic	O
infrastructure	O
.	O
-DOCSTART- -X- O O
However	O
,	O
the	O
production	O
has	O
started	O
only	O
in	O
four	O
of	O
them	O
as	O
the	O
investors	O
await	O
the	O
area	O
to	O
be	O
declared	O
Industrial	O
Area	O
Local	O
Authority	O
as	O
they	O
would	O
get	O
some	O
concessions	O
.	O
-DOCSTART- -X- O O
Meanwhile	O
,	O
the	O
Kerala	O
High	O
Court	O
would	O
hear	O
a	O
contempt	O
of	O
court	O
petition	O
filed	O
by	O
Adani	B-POS_ORG
Vizhinjam	I-POS_ORG
Port	I-POS_ORG
Private	I-POS_ORG
Limited	I-POS_ORG
against	O
the	O
State	O
government	O
for	O
not	O
complying	O
with	O
the	O
court	O
’s	O
directive	O
to	O
provide	O
security	O
cover	O
for	O
carrying	O
out	O
the	O
Vizhinjam	O
port	O
construction	O
works	O
.	O
-DOCSTART- -X- O O
All	O
the	O
FIR	O
allegations	O
which	O
TOI	O
assessed	O
appear	O
to	O
be	O
directed	O
against	O
Gurgaon	O
-	O
based	O
Credforce	B-NEG_ORG
Asia	I-NEG_ORG
Limited	I-NEG_ORG
and	O
its	O
promoters	O
.	O
-DOCSTART- -X- O O
The	O
victims	O
have	O
also	O
approached	O
the	O
ministry	O
of	O
external	O
affairs	O
.	O
Records	O
suggested	O
that	O
Credforce	B-NEG_ORG
Asia	I-NEG_ORG
Limited	I-NEG_ORG
is	O
an	O
unlisted	O
public	O
company	O
incorporated	O
in	O
February	O
2012	O
with	O
a	O
share	O
capital	O
of	O
Rs	O
55.5	O
crore	O
and	O
a	O
paid	O
-	O
up	O
capital	O
of	O
Rs	O
49.3	O
crore	O
.	O
-DOCSTART- -X- O O
Investigation	O
by	O
ED	O
revealed	O
that	O
Unitech	B-NEG_ORG
Group	I-NEG_ORG
had	O
invested	O
the	O
Proceeds	O
of	O
Crime	O
to	O
the	O
tune	O
of	O
USD	O
8	O
million	O
through	O
a	O
benami	O
company	O
Ranchero	B-NEG_ORG
Services	I-NEG_ORG
Limited	I-NEG_ORG
,	O
Cyprus	O
into	O
Unitech	B-NEG_ORG
Hotels	I-NEG_ORG
Private	I-NEG_ORG
Limited	I-NEG_ORG
in	O
the	O
year	O
2007-	O
2008	O
.	O
-DOCSTART- -X- O O
With	O
a	O
market	O
valuation	O
of	O
₹	O
272.04	O
Cr	O
,	O
Jenburkt	B-POS_ORG
Pharmaceuticals	I-POS_ORG
Ltd.	I-POS_ORG
is	O
a	O
small	O
-	O
cap	O
company	O
that	O
engages	O
in	O
the	O
pharmaceutical	O
industry	O
.	O
-DOCSTART- -X- O O
A	O
Southeast	O
Asian	O
nation	O
granted	O
Fredun	B-POS_ORG
Pharmaceuticals	I-POS_ORG
Ltd.	I-POS_ORG
a	O
one	O
-	O
year	O
contract	O
for	O
pharmaceutical	O
exports	O
worth	O
Rs	O
.	O
65	O
crores	O
.	O
The	O
revenue	O
would	O
commence	O
in	O
Q4	O
of	O
FY23	O
.	O
This	O
will	O
be	O
maintained	O
after	O
the	O
first	O
year	O
of	O
effective	O
implementation	O
under	O
a	O
much	O
larger	O
multi	O
-	O
year	O
contract.\n\nFredun	B-POS_ORG
Pharmaceuticals	I-POS_ORG
has	O
also	O
informed	O
stock	O
exchanges	O
by	O
saying	O
that	O
it	O
has	O
further	O
signed	O
a	O
contract	O
for	O
specialized	O
DC	O
granules	O
for	O
various	O
therapeutic	O
end	O
uses	O
.	O
-DOCSTART- -X- O O
Abhishek	O
is	O
also	O
a	O
director	O
with	O
Goutam	O
Mootha	O
,	O
a	O
TV	O
channel	O
owner	O
in	O
Zeus	B-NEG_ORG
Networking	I-NEG_ORG
Private	I-NEG_ORG
Limited	I-NEG_ORG
.	O
Investigations	O
so	O
far	O
have	O
revealed	O
that	O
Abhishek	O
was	O
part	O
of	O
all	O
the	O
meetings	O
in	O
Delhi	O
,	O
Mumbai	O
,	O
Hyderabad	O
with	O
other	O
accused	O
and	O
members	O
of	O
the	O
liquor	O
cartel	O
in	O
connection	O
with	O
the	O
formulation	O
of	O
the	O
excise	O
policy	O
and	O
to	O
derive	O
benefits	O
out	O
of	O
the	O
policy	O
.	O
As	O
part	O
of	O
conspiracy	O
,	O
he	O
allegedly	O
transferred	O
money	O
through	O
hawala	O
channels	O
to	O
Vijay	O
Nair	O
through	O
another	O
accused	O
Dinesh	O
Arora	O
prior	O
to	O
the	O
implementation	O
of	O
the	O
policy	O
between	O
November	O
2021	O
and	O
July	O
2022.Sarath	O
Reddy	O
and	O
others	O
allegedly	O
paid	O
kickbacks	O
to	O
the	O
tune	O
of	O
Rs	O
100	O
crore	O
through	O
Vijay	O
Nair	O
and	O
through	O
a	O
web	O
of	O
multiple	O
retail	O
zones	O
.	O
-DOCSTART- -X- O O
ED	O
attaches	O
properties	O
of	O
J.C.	B-NEG_ORG
Prabhakar	I-NEG_ORG
Reddy	I-NEG_ORG
and	I-NEG_ORG
Jatadhara	I-NEG_ORG
Industries	I-NEG_ORG
worth	O
₹	O
22.10	O
crore	O
in	O
Andhra	O
Pradesh\nNovember	O
30	O
,	O
2022	O
07:48	O
pm	O
|	O
Updated	O
07:48	O
pm	O
IST	O
-	O
ANANTAPUR\n\nThe	O
Enforcement	O
Directorate	O
(	O
ED	O
)	O
on	O
November	O
30	O
(	O
Wednesday	O
)	O
attached	O
the	O
properties	O
of	O
Tadipatri	O
Municipality	O
Chairman	O
and	O
Telugu	O
Desam	O
Party	O
former	O
MLA	O
J.C.	O
Prabhakar	O
Reddy	O
and	O
his	O
close	O
associate	O
C.	O
Gopal	O
Reddy	O
valued	O
at	O
₹	O
22.10	O
crore	O
in	O
connection	O
with	O
the	O
BS	O
-	O
III	O
vehicles	O
scam	O
which	O
came	O
to	O
light	O
in	O
2020	O
.	O
-DOCSTART- -X- O O
The	O
Road	O
Transport	O
Authority	O
in	O
Andhra	O
Pradesh	O
detected	O
this	O
fraud	O
in	O
February	O
2020	O
and	O
registered	O
cases	O
in	O
various	O
districts	O
of	O
the	O
State	O
,	O
Karnataka	O
.	O
-DOCSTART- -X- O O
The	O
ED	O
also	O
provisionally	O
attached	O
28	O
immovable	O
properties	O
and	O
other	O
assets	O
worth	O
₹	O
80.65	O
crore	O
belonging	O
to	O
TRS	O
MP	O
Nama	O
Nageswara	O
Rao	O
in	O
the	O
alleged	O
money	O
laundering	O
case	O
against	O
Ranchi	B-NEG_ORG
Expressways	I-NEG_ORG
Limited	I-NEG_ORG
and	O
Madhucon	B-NEG_ORG
Projects	I-NEG_ORG
Limited	I-NEG_ORG
.	O
Mr.	O
Rao	O
is	O
the	O
promoter	O
and	O
director	O
of	O
the	O
Madhucon	O
Group	O
and	O
personal	O
guarantor	O
to	O
the	O
bank	O
loan	O
defaulted	O
by	O
Ranchi	O
Expressways	O
.	O
-DOCSTART- -X- O O
The	O
Enforcement	O
Directorate	O
(	O
ED	O
