-DOCSTART- -X- O O
Reddy	O
,	O
Lakku	O
Madhava	O
Reddy	O
and	O
Kolikalapudi	O
Brahma	O
Reddy	O
,	O
it	O
said	O
.	O


-DOCSTART- -X- O O
Nearly	O
a	O
week	O
after	O
his	O
arrest	O
,	O
a	O
special	O
CBI	O
court	O
here	O
on	O
Tuesday	O
remanded	O
Avinash	O
Bhosale	O
,	O
chairman	O
of	O
Pune	O
-	O
based	O
real	O
estate	O
group	O
ABIL	O
,	O
to	O
Central	O
Bureau	O
of	O
Investigation	O
custody	O
till	O
June	O
8	O
in	O
an	O
alleged	O
corruption	O
case	O
involving	O
Yes	B-NEG_ORG
Bank	I-NEG_ORG
founder	O
Rana	O
Kapoor	O
and	O
Kapil	O
Wadhawan	O
,	O
promoter	O
of	O
scam	O
-	O
hit	B-NEG_ORG
Dewan	I-NEG_ORG
Housing	I-NEG_ORG
Finance	I-NEG_ORG
Corporation	I-NEG_ORG
Ltd	I-NEG_ORG
(	I-NEG_ORG
DHFL	I-NEG_ORG
)	I-NEG_ORG
.	O
-DOCSTART- -X- O O
The	O
central	O
agency	O
has	O
alleged	O
that	O
Kapoor	O
entered	O
into	O
a	O
criminal	O
conspiracy	O
with	O
Wadhawan	O
for	O
extending	O
financial	O
assistance	O
to	O
scam	O
-	O
hit	O
DHFL	O
through	O
Yes	O
Bank	O
in	O
return	O
for	O
substantial	O
undue	O
benefits	O
to	O
himself	O
and	O
his	O
family	O
members	O
through	O
companies	O
held	O
by	O
them	O
.	O
According	O
to	O
the	O
CBI	O
FIR	O
,	O
the	O
scam	O
started	O
taking	O
shape	O
between	O
April	O
and	O
June	O
2018	O
,	O
when	O
Yes	B-NEG_ORG
Bank	I-NEG_ORG
invested	O
Rs	O
3,700	O
crore	O
in	O
short	O
-	O
term	O
debentures	O
of	O
DHFL	O
.	O
In	O
return	O
,	O
Wadhawan	O
allegedly	O
"	O
paid	O
kickback	O
of	O
Rs	O
600	O
crore	O
"	O
to	O
Kapoor	O
and	O
his	O
family	O
members	O
in	O
the	O
form	O
of	O
loan	O
to	O
DoIT	B-NEG_ORG
Urban	I-NEG_ORG
Ventures	I-NEG_ORG
(	I-NEG_ORG
India	I-NEG_ORG
)	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
DoIT	O
Urban	O
Ventures	O
is	O
held	O
by	O
daughters	O
of	O
Kapoor	O
--	O
Roshini	O
,	O
Radha	O
and	O
Rakhee	O
--	O
who	O
are	O
100	O
per	O
cent	O
share	O
holders	O
of	O
the	O
company	O
through	O
Mogran	B-NEG_ORG
Credits	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
the	O
CBI	O
has	O
claimed	O
.	O
-DOCSTART- -X- O O
Among	O
Jain	O
’s	O
alleged	O
accomplices	O
raided	O
on	O
Monday	O
were	O
Ankush	O
Jain	O
,	O
Vaibhav	O
Jain	O
,	O
Naveen	O
Jain	O
,	O
Yogesh	O
Kumar	O
Jain	O
and	O
Siddharth	O
Jain	O
(	O
directors	O
of	O
Ram	B-NEG_ORG
Prakash	I-NEG_ORG
Jewellers	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
)	O
,	O
and	O
GS	O
Matharoo	O
(	O
chairman	O
of	O
Lala	O
Sher	O
Singh	O
Jivan	O
Vigyan	O
Trust	O
which	O
runs	O
the	O
Prudence	O
Group	O
of	O
Schools	O
)	O
.	O
Yogesh	O
Kumar	O
Jain	O
is	O
also	O
a	O
director	O
in	O
the	O
Ram	B-NEG_ORG
Prakash	I-NEG_ORG
Jewellers	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
-DOCSTART- -X- O O
It	O
said	O
the	O
search	O
operation	O
has	O
been	O
carried	O
out	O
on	O
the	O
“	O
premises	O
of	O
Satyendar	O
Kumar	O
Jain	O
/	O
Poonam	O
Jain	O
,	O
and	O
his	O
accomplices	O
and	O
other	O
persons	O
who	O
had	O
either	O
directly	O
or	O
indirectly	O
assisted	O
him	O
or	O
participated	O
in	O
the	O
processes	O
of	O
money	O
laundering	O
namely	O
,	O
Ankush	O
Jain	O
,	O
Vaibhav	O
Jain	O
,	O
Naveen	O
Jain	O
&	O
Siddharth	O
Jain	O
(	O
Directors	O
of	O
M	O
/	O
s	O
Ram	B-NEG_ORG
Prakash	I-NEG_ORG
Jewellers	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
)	O
,	O
G	O
S	O
Matharoo	O
(	O
Chairman	O
of	O
M	O
/	O
s	O
Lala	B-NEG_ORG
Sher	I-NEG_ORG
Singh	I-NEG_ORG
Jivan	I-NEG_ORG
Vigyan	I-NEG_ORG
Trust	I-NEG_ORG
which	O
runs	O
Prudence	O
Group	O
of	O
Schools	O
)	O
,	O
Yogesh	O
Kumar	O
Jain	O
(	O
Director	O
in	O
M	O
/	O
s	O
Ram	B-NEG_ORG
Prakash	I-NEG_ORG
Jewellers	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
)	O
,	O
father	O
-	O
in	O
-	O
law	O
of	O
Ankush	O
Jain	O
and	O
M	O
/	O
s	O
Lala	B-NEG_ORG
Sher	I-NEG_ORG
Singh	I-NEG_ORG
Jivan	I-NEG_ORG
Vigyan	I-NEG_ORG
Trust	I-NEG_ORG
”	O
.	O
-DOCSTART- -X- O O
ED	O
also	O
alleged	O
that	O
“	O
a	O
big	O
chunk	O
of	O
the	O
total	O
disbursed	O
amount	O
to	O
M	O
/	O
s	O
Radius	B-NEG_ORG
Estate	I-NEG_ORG
Projects	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd.	I-NEG_ORG
and	O
M	O
/	O
s	O
Sumer	B-NEG_ORG
Radius	I-NEG_ORG
Realty	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd.	I-NEG_ORG
came	O
back	O
to	O
DHFL	O
again	O
.	O
Part	O
of	O
the	O
funds	O
was	O
sent	O
back	O
to	O
DHFL	O
with	O
the	O
intention	O
to	O
fund	O
various	O
loan	O
accounts	O
of	O
DHFL	O
and	O
to	O
present	O
a	O
healthy	O
balance	O
sheet	O
of	O
DHFL	O
by	O
rotation	O
.	O
”	O
-DOCSTART- -X- O O
The	O
Enforcement	O
Directorate	O
(	O
ED	O
)	O
on	O
Tuesday	O
conducted	O
searches	O
on	O
the	O
premises	O
of	O
M	O
/	O
s	O
Gupta	B-NEG_ORG
Builders	I-NEG_ORG
and	I-NEG_ORG
Promoters	I-NEG_ORG
(	I-NEG_ORG
GBP	I-NEG_ORG
)	I-NEG_ORG
Pvt	I-NEG_ORG
.	O
Ltd	O
and	O
others	O
at	O
19	O
locations	O
within	O
Chandigarh	O
,	O
Ambala	O
,	O
Panchkula	O
,	O
Mohali	O
as	O
well	O
as	O
Delhi	O
.	O
-DOCSTART- -X- O O
The	O
cases	O
were	O
registered	O
against	O
them	O
in	O
Chandigarh	O
and	O
Mohali	O
.	O
The	O
booked	O
people	O
have	O
been	O
identified	O
as	O
Satish	O
Gupta	O
,	O
Raman	O
Gupta	O
and	O
Pardeep	O
Gupta	O
.	O
Sources	O
said	O
that	O
the	O
commercial	O
office	O
of	O
GBP	B-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
is	O
situated	O
in	O
Sector	O
34	O
.	O
The	O
office	O
has	O
been	O
locked	O
for	O
the	O
last	O
year	O
and	O
a	O
half	O
.	O
-DOCSTART- -X- O O
Meanwhile	O
,	O
the	O
Income	O
Tax	O
department	O
has	O
also	O
issued	O
several	O
notices	O
to	O
the	O
promoters	O
of	O
GBP	B-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
for	O
not	O
submitting	O
many	O
crucial	O
information	O
to	O
the	O
department	O
.	O


-DOCSTART- -X- O O
On	O
Monday	O
,	O
ED	O
officials	O
carried	O
out	O
searches	O
at	O
premises	O
linked	O
to	O
Ankush	O
Jain	O
,	O
Vaibhav	O
Jain	O
,	O
Naveen	O
Jain	O
and	O
Siddharth	O
Jain	O
(	O
directors	O
of	O
Ram	B-NEG_ORG
Prakash	I-NEG_ORG
Jewellers	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
)	O
,	O
G	O
S	O
Matharoo	O
(	O
chairman	O
of	O
Lala	B-NEG_ORG
Sher	I-NEG_ORG
Singh	I-NEG_ORG
Jivan	I-NEG_ORG
Vigyan	I-NEG_ORG
Trust	I-NEG_ORG
which	O
runs	O
Prudence	O
Group	O
of	O
Schools	O
)	O
and	O
Yogesh	O
Kumar	O
Jain	O
(	O
director	O
in	O
Ram	B-NEG_ORG
Prakash	I-NEG_ORG
Jewellers	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
)	O
,	O
father	O
-	O
in	O
-	O
law	O
of	O
Ankush	O
Jain	O
and	O
Lala	B-NEG_ORG
Sher	I-NEG_ORG
Singh	I-NEG_ORG
Jivan	I-NEG_ORG
Vigyan	I-NEG_ORG
Trust	I-NEG_ORG
.	O
-DOCSTART- -X- O O
The	O
probe	O
agency	O
had	O
registered	O
a	O
fresh	O
case	O
under	O
the	O
criminal	O
provisions	O
of	O
the	O
PMLA	O
after	O
a	O
trial	O
court	O
here	O
took	O
cognizance	O
of	O
an	O
Income	O
Tax	O
Department	O
probe	O
against	O
Young	B-NEG_ORG
Indian	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
on	O
the	O
basis	O
of	O
a	O
private	O
criminal	O
complaint	O
filed	O
by	O
BJP	O
MP	O
Subramanian	O
Swamy	O
in	O
2013	O
.	O
-DOCSTART- -X- O O
Swamy	O
had	O
accused	O
Sonia	O
Gandhi	O
,	O
Rahul	O
Gandhi	O
and	O
others	O
of	O
conspiring	O
to	O
cheat	O
and	O
misappropriate	O
funds	O
with	O
Young	B-NEG_ORG
Indian	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
paying	O
only	O
Rs	O
50	O
lakh	O
to	O
obtain	O
the	O
right	O
to	O
recover	O
Rs	O
90.25	O
crore	O
that	O
Associate	O
Journals	B-NEG_ORG
Ltd	I-NEG_ORG
owed	O
to	O
the	O
Congress	O
-DOCSTART- -X- O O
The	O
Yes	B-NEG_ORG
Bank	I-NEG_ORG
fraud	O
also	O
involves	O
Dewan	B-NEG_ORG
Housing	I-NEG_ORG
Finance	I-NEG_ORG
Corporation	I-NEG_ORG
Ltd.	I-NEG_ORG
(	I-NEG_ORG
DHFL	I-NEG_ORG
)	I-NEG_ORG
and	O
its	O
promoters	O
Kapil	O
Wadhawan	O
and	O
Dheeraj	O
Wadhawan	O
-DOCSTART- -X- O O
The	O
ED	O
’s	O
case	O
is	O
based	O
on	O
a	O
CBI	O
case	O
which	O
,	O
too	O
,	O
was	O
registered	O
last	O
month	O
.	O
According	O
to	O
the	O
agencies	O
,	O
Rs	O
50	O
lakh	O
was	O
paid	O
by	O
Talwandi	B-NEG_ORG
Sabo	I-NEG_ORG
Power	I-NEG_ORG
Ltd	I-NEG_ORG
(	I-NEG_ORG
TSPL	I-NEG_ORG
)	I-NEG_ORG
to	O
secure	O
approval	O
for	O
re	O
-	O
use	O
of	O
project	O
visas	O
issued	O
for	O
the	O
employees	O
of	O
Chinese	O
company	O
Shandong	O
Electric	O
Power	O
Construction	O
Corp	O
,	O
which	O
was	O
assisting	O
the	O
Indian	O
company	O
in	O
establishing	O
a	O
thermal	O
power	O
plant	O
in	O
Mansa	O
.	O
-DOCSTART- -X- O O
Seven	O
persons	O
,	O
including	O
an	O
AGM	O
of	O
Mishra	B-NEG_ORG
Dhatu	I-NEG_ORG
Nigam	I-NEG_ORG
Ltd	I-NEG_ORG
(	I-NEG_ORG
MIDHANI	I-NEG_ORG
)	I-NEG_ORG
,	O
an	O
assistant	O
commandant	O
and	O
a	O
constable	O
of	O
the	O
Telangana	O
State	O
Special	O
Protection	O
Force	O
(	O
SSPF	O
)	O
were	O
arrested	O
by	O
CBI	O
for	O
allegedly	O
conspiring	O
and	O
selling	O
the	O
unit	O
’s	O
precious	O
metal	O
alloys	O
to	O
private	O
scrap	O
dealers	O
-DOCSTART- -X- O O
According	O
to	O
the	O
ED	O
,	O
an	O
Enforcement	O
Case	O
Information	O
Report	O
(	O
ECIR	O
)	O
was	O
registered	O
against	O
Gautam	O
Thapar	O
,	O
Avantha	B-NEG_ORG
Realty	I-NEG_ORG
ltd	I-NEG_ORG
,	O
Oyster	B-NEG_ORG
Buildwell	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
and	O
others	O
alleging	O
criminal	O
breach	O
of	O
trust	O
,	O
cheating	O
,	O
criminal	O
conspiracy	O
and	O
forgery	O
for	O
diversion/	O
misappropriation	O
of	O
public	O
money	O
during	O
the	O
period	O
2017	O
to	O
2019	O
.	O
